Lat,Lon,State_Ab,County
38.381545,-89.579449,IL,WASHINGTON
38.514316,-89.627154,IL,CLINTON
38.155348,-89.752849,IL,RANDOLPH
38.409442,-90.16382,IL,MONROE
38.046458,-89.478358,IL,PERRY
39.952413,-91.200676,IL,ADAMS
39.611334,-90.894104,IL,PIKE
39.978147,-90.756924,IL,BROWN
39.116649,-88.545705,IL,EFFINGHAM
38.527638,-87.706344,IL,WABASH
39.134986,-87.838419,IL,CRAWFORD
38.710336,-87.703639,IL,LAWRENCE
38.65,-88.047886,IL,RICHLAND
39.293482,-87.954456,IL,CLARK
39.274017,-88.124598,IL,CUMBERLAND
39.127107,-88.117007,IL,JASPER
38.757302,-88.473594,IL,CLAY
38.381926,-88.405596,IL,WAYNE
38.519678,-88.009457,IL,EDWARDS
39.849893,-89.387944,IL,SANGAMON
39.751657,-90.045839,IL,MORGAN
39.551987,-90.386156,IL,SCOTT
39.913938,-90.370736,IL,CASS
39.950205,-89.683294,IL,MENARD
38.63831,-88.957758,IL,MARION
37.994296,-88.941665,IL,FRANKLIN
38.202361,-88.774226,IL,JEFFERSON
37.921925,-88.468436,IL,HAMILTON
38.220716,-88.222704,IL,WHITE
37.80308,-89.009201,IL,WILLIAMSON
37.887676,-88.146409,IL,GALLATIN
37.77452,-89.387286,IL,JACKSON
37.546479,-89.357896,IL,UNION
37.335571,-88.909205,IL,JOHNSON
37.212897,-88.605104,IL,MASSAC
37.152775,-89.325581,IL,ALEXANDER
37.680285,-88.619902,IL,SALINE
37.500757,-88.238292,IL,HARDIN
37.333591,-88.561428,IL,POPE
37.240291,-88.995404,IL,PULASKI
38.638318,-90.427118,MO,SAINT LOUIS
38.341665,-90.410219,MO,JEFFERSON
38.416838,-91.142077,MO,FRANKLIN
37.89192,-90.38,MO,SAINT FRANCOIS
38.062194,-90.809893,MO,WASHINGTON
38.395272,-91.406851,MO,GASCONADE
38.631501,-90.19231,MO,SAINT LOUIS CITY
38.754788,-90.613131,MO,SAINT CHARLES
39.253624,-90.814756,MO,PIKE
39.03433,-91.33188,MO,MONTGOMERY
38.605967,-90.996216,MO,WARREN
39.121393,-90.848269,MO,LINCOLN
39.270895,-91.557429,MO,AUDRAIN
38.887421,-91.768887,MO,CALLAWAY
39.736986,-91.45683,MO,MARION
40.357643,-91.45886,MO,CLARK
39.742779,-92.327977,MO,MACON
40.453333,-92.1474,MO,SCOTLAND
39.779288,-92.069741,MO,SHELBY
40.107512,-91.705811,MO,LEWIS
39.508451,-91.53793,MO,RALLS
40.126767,-92.147994,MO,KNOX
39.624018,-91.762318,MO,MONROE
40.165717,-92.609514,MO,ADAIR
40.47037,-92.535566,MO,SCHUYLER
40.245907,-92.872023,MO,SULLIVAN
40.465883,-93.019815,MO,PUTNAM
39.897218,-92.983838,MO,LINN
37.4913,-90.6646,MO,IRON
37.327153,-91.024337,MO,REYNOLDS
38.023217,-90.252806,MO,SAINTE GENEVIEVE
37.119566,-90.444953,MO,WAYNE
37.490565,-90.336244,MO,MADISON
37.319652,-90.04218,MO,BOLLINGER
37.341398,-89.611016,MO,CAPE GIRARDEAU
37.001191,-90.033351,MO,STODDARD
37.627908,-89.574503,MO,PERRY
37.025936,-89.538588,MO,SCOTT
36.822596,-89.346154,MO,MISSISSIPPI
36.064878,-90.229246,MO,DUNKLIN
36.178122,-89.671646,MO,PEMISCOT
36.685031,-89.748273,MO,NEW MADRID
36.778764,-90.440688,MO,BUTLER
36.66101,-90.850785,MO,RIPLEY
36.934404,-90.746313,MO,CARTER
39.105644,-93.590916,MO,LAFAYETTE
38.784041,-94.532397,MO,CASS
38.964518,-94.370275,MO,JACKSON
39.260591,-94.10539,MO,RAY
39.396278,-94.725832,MO,PLATTE
38.77934,-93.928302,MO,JOHNSON
39.332601,-94.274632,MO,CLAY
39.631108,-94.714003,MO,BUCHANAN
40.256596,-94.330949,MO,GENTRY
40.478118,-94.423294,MO,WORTH
39.908392,-94.923508,MO,ANDREW
39.904361,-94.490744,MO,DEKALB
40.266817,-94.858117,MO,NODAWAY
40.258215,-94.020972,MO,HARRISON
39.649352,-94.383777,MO,CLINTON
40.126706,-95.329064,MO,HOLT
40.347147,-95.390747,MO,ATCHISON
39.795225,-93.588876,MO,LIVINGSTON
39.893337,-94.090928,MO,DAVIESS
39.410971,-93.431928,MO,CARROLL
39.598991,-93.828565,MO,CALDWELL
40.160044,-93.416387,MO,GRUNDY
39.590245,-93.133852,MO,CHARITON
40.422119,-93.570687,MO,MERCER
38.397029,-94.380375,MO,BATES
38.167943,-93.882831,MO,SAINT CLAIR
38.388723,-93.924453,MO,HENRY
37.693038,-94.466251,MO,VERNON
37.865205,-94.012373,MO,CEDAR
37.417327,-94.144032,MO,BARTON
37.211097,-94.289465,MO,JASPER
36.666988,-94.419201,MO,MCDONALD
36.930776,-94.248796,MO,NEWTON
36.761726,-94.054723,MO,BARRY
38.498027,-91.918023,MO,OSAGE
38.781337,-92.265908,MO,BOONE
38.373142,-92.715162,MO,MORGAN
38.204321,-91.756633,MO,MARIES
38.187229,-92.499823,MO,MILLER
38.625055,-92.550973,MO,MONITEAU
38.024609,-92.744846,MO,CAMDEN
38.595556,-92.370285,MO,COLE
38.819678,-92.606295,MO,COOPER
39.242532,-92.69974,MO,HOWARD
39.534445,-92.470668,MO,RANDOLPH
38.703138,-93.240166,MO,PETTIS
39.069352,-92.948668,MO,SALINE
38.337832,-93.314592,MO,BENTON
37.898204,-91.797641,MO,PHELPS
37.309426,-92.214372,MO,TEXAS
36.997849,-91.494175,MO,SHANNON
37.612779,-91.652493,MO,DENT
38.10595,-91.248694,MO,CRAWFORD
37.944664,-92.26771,MO,PULASKI
37.769908,-92.74866,MO,LACLEDE
36.974825,-91.76979,MO,HOWELL
37.6596,-93.018874,MO,DALLAS
37.534753,-93.543226,MO,POLK
37.431754,-93.849903,MO,DADE
37.311381,-93.578642,MO,GREENE
37.005666,-93.790376,MO,LAWRENCE
36.692896,-91.397129,MO,OREGON
36.951914,-92.665499,MO,DOUGLAS
36.52365,-92.144958,MO,OZARK
37.046128,-93.405929,MO,CHRISTIAN
36.549301,-93.338838,MO,STONE
36.722523,-92.914606,MO,TANEY
38.024206,-93.228867,MO,HICKORY
37.277247,-92.877874,MO,WEBSTER
37.345392,-92.278799,MO,WRIGHT
39.535948,-95.225098,KS,ATCHISON
38.821502,-95.223906,KS,DOUGLAS
39.133448,-94.947234,KS,LEAVENWORTH
39.712615,-95.186894,KS,DONIPHAN
38.089756,-95.007693,KS,LINN
39.068153,-94.763938,KS,WYANDOTTE
38.676056,-94.685052,KS,MIAMI
38.213685,-95.299014,KS,ANDERSON
38.946156,-94.97143,KS,JOHNSON
38.550993,-95.263735,KS,FRANKLIN
39.198095,-95.231788,KS,JEFFERSON
38.953556,-96.204558,KS,WABAUNSEE
38.916916,-95.839181,KS,SHAWNEE
39.885826,-96.295457,KS,MARSHALL
39.753031,-96.108737,KS,NEMAHA
39.277337,-96.164714,KS,POTTAWATOMIE
38.73799,-95.815754,KS,OSAGE
39.528134,-95.848729,KS,JACKSON
39.699141,-95.462469,KS,BROWN
39.026465,-96.783359,KS,GEARY
39.401675,-96.848345,KS,RILEY
37.821629,-94.714793,KS,BOURBON
37.525023,-95.661801,KS,WILSON
37.601241,-94.697518,KS,CRAWFORD
37.139184,-94.789814,KS,CHEROKEE
37.609218,-95.416422,KS,NEOSHO
37.838456,-95.215073,KS,ALLEN
37.998206,-95.622106,KS,WOODSON
38.434153,-96.152766,KS,LYON
38.565758,-96.801336,KS,MORRIS
38.236316,-95.733598,KS,COFFEY
38.089221,-96.888518,KS,MARION
37.995545,-96.661017,KS,BUTLER
38.260042,-96.822766,KS,CHASE
37.980393,-96.199508,KS,GREENWOOD
39.551634,-97.656764,KS,CLOUD
39.70438,-97.446521,KS,REPUBLIC
39.766784,-98.919297,KS,SMITH
39.681367,-96.862609,KS,WASHINGTON
39.784792,-98.218469,KS,JEWELL
37.779733,-97.636619,KS,SEDGWICK
37.111488,-98.048121,KS,HARPER
37.248959,-97.690887,KS,SUMNER
37.149582,-96.904215,KS,COWLEY
38.021434,-97.537188,KS,HARVEY
37.777955,-98.931119,KS,PRATT
37.130234,-96.444127,KS,CHAUTAUQUA
37.25486,-99.322574,KS,COMANCHE
37.630922,-98.35639,KS,KINGMAN
37.607534,-99.204968,KS,KIOWA
37.076952,-98.751916,KS,BARBER
38.217149,-97.523327,KS,MCPHERSON
37.180636,-95.756197,KS,MONTGOMERY
37.222616,-95.360819,KS,LABETTE
37.383228,-96.272149,KS,ELK
38.823673,-97.642113,KS,SALINE
38.9111,-97.195283,KS,DICKINSON
39.188663,-98.044605,KS,LINCOLN
39.441631,-98.119189,KS,MITCHELL
39.019928,-97.622108,KS,OTTAWA
38.463875,-98.387168,KS,RICE
39.349452,-97.164849,KS,CLAY
39.449456,-98.581432,KS,OSBORNE
38.696579,-98.205437,KS,ELLSWORTH
37.954312,-97.88569,KS,RENO
38.420451,-98.913448,KS,BARTON
38.470116,-99.553222,KS,RUSH
38.479822,-99.916519,KS,NESS
37.951204,-99.098947,KS,EDWARDS
38.13957,-99.385256,KS,PAWNEE
38.166197,-98.628964,KS,STAFFORD
38.878202,-99.334803,KS,ELLIS
39.760857,-99.119565,KS,PHILLIPS
39.891272,-99.711523,KS,NORTON
39.360027,-99.6876,KS,GRAHAM
38.868931,-98.676303,KS,RUSSELL
38.91436,-99.872931,KS,TREGO
39.334908,-99.39947,KS,ROOKS
39.784578,-100.459467,KS,DECATUR
39.40152,-100.973696,KS,THOMAS
39.824688,-101.041371,KS,RAWLINS
39.750443,-101.532798,KS,CHEYENNE
39.366545,-101.49405,KS,SHERMAN
38.915304,-100.483367,KS,GOVE
39.355013,-100.440513,KS,SHERIDAN
39.046409,-101.063728,KS,LOGAN
38.89428,-101.748965,KS,WALLACE
37.690531,-99.902421,KS,FORD
37.171946,-99.769576,KS,CLARK
37.803608,-100.338634,KS,GRAY
37.999701,-101.785968,KS,HAMILTON
37.964591,-101.190998,KS,KEARNY
38.474188,-100.464651,KS,LANE
37.279983,-100.211034,KS,MEADE
38.000771,-100.664407,KS,FINNEY
38.121492,-99.709532,KS,HODGEMAN
37.562997,-101.707858,KS,STANTON
37.204223,-100.701401,KS,SEWARD
38.477827,-101.293036,KS,WICHITA
37.441023,-100.998474,KS,HASKELL
38.482307,-100.906427,KS,SCOTT
38.469704,-101.747853,KS,GREELEY
37.562467,-101.308565,KS,GRANT
37.00405,-101.896973,KS,MORTON
37.243161,-101.281684,KS,STEVENS
41.332034,-96.949369,NE,BUTLER
41.501979,-96.317932,NE,WASHINGTON
41.102696,-96.577634,NE,SAUNDERS
41.995729,-96.671008,NE,CUMING
41.132948,-95.903956,NE,SARPY
41.357015,-96.203393,NE,DOUGLAS
41.042487,-96.104359,NE,CASS
41.792415,-96.376462,NE,BURT
41.487786,-96.501672,NE,DODGE
42.332188,-96.465599,NE,DAKOTA
42.146597,-96.545297,NE,THURSTON
40.45603,-96.513526,NE,GAGE
40.244068,-97.386612,NE,THAYER
40.428801,-95.843077,NE,NEMAHA
40.785436,-97.23499,NE,SEWARD
41.003042,-97.610404,NE,YORK
40.664491,-96.518083,NE,LANCASTER
40.146335,-96.348151,NE,PAWNEE
40.536353,-96.299662,NE,OTOE
40.510888,-96.161196,NE,JOHNSON
40.628937,-97.016925,NE,SALINE
40.132685,-95.830408,NE,RICHARDSON
40.306449,-97.14239,NE,JEFFERSON
40.653635,-97.430884,NE,FILLMORE
40.524526,-98.051184,NE,CLAY
41.542962,-97.376314,NE,PLATTE
41.648736,-98.011092,NE,BOONE
41.914601,-98.528373,NE,WHEELER
41.471865,-98.068163,NE,NANCE
41.202853,-97.80937,NE,MERRICK
41.663195,-97.137751,NE,COLFAX
41.982761,-98.083714,NE,ANTELOPE
41.170633,-97.57,NE,POLK
41.688144,-98.363282,NE,GREELEY
41.99641,-97.601189,NE,MADISON
42.445278,-96.884378,NE,DIXON
42.556421,-99.032048,NE,HOLT
42.583147,-99.551245,NE,ROCK
42.429295,-97.212986,NE,CEDAR
42.628731,-97.659606,NE,KNOX
42.879903,-98.781334,NE,BOYD
42.286328,-97.193337,NE,WAYNE
42.264356,-97.601337,NE,PIERCE
42.858168,-99.726221,NE,KEYA PAHA
41.976143,-97.07791,NE,STANTON
40.87227,-98.368698,NE,HALL
40.916581,-99.292974,NE,BUFFALO
41.620773,-99.864392,NE,CUSTER
41.52244,-99.038945,NE,VALLEY
41.249476,-98.79476,NE,SHERMAN
40.850832,-98.054272,NE,HAMILTON
41.11924,-98.681367,NE,HOWARD
41.936376,-99.857111,NE,BLAINE
41.782277,-99.134041,NE,GARFIELD
40.980376,-99.685939,NE,DAWSON
41.91406,-99.454335,NE,LOUP
40.582425,-98.389035,NE,ADAMS
40.101761,-99.352846,NE,HARLAN
40.294628,-99.842844,NE,FURNAS
40.410446,-99.405055,NE,PHELPS
40.50339,-99.091654,NE,KEARNEY
40.323796,-98.597026,NE,WEBSTER
40.097871,-99.037737,NE,FRANKLIN
40.56962,-99.831972,NE,GOSPER
40.074907,-97.900651,NE,NUCKOLLS
40.207969,-100.620628,NE,RED WILLOW
40.103088,-101.789168,NE,DUNDY
40.52473,-101.69724,NE,CHASE
40.231495,-100.835774,NE,HITCHCOCK
40.643861,-100.54399,NE,FRONTIER
40.524819,-101.061328,NE,HAYES
41.102555,-100.74907,NE,LINCOLN
41.554073,-101.714495,NE,ARTHUR
41.111961,-102.261262,NE,DEUEL
41.598622,-102.852752,NE,MORRILL
41.135819,-101.921709,NE,KEITH
41.232626,-103.891757,NE,KIMBALL
41.380172,-103.031435,NE,CHEYENNE
40.850739,-101.649075,NE,PERKINS
42.542631,-101.126167,NE,CHERRY
41.913806,-100.555805,NE,THOMAS
41.315509,-102.153084,NE,GARDEN
42.042143,-101.045192,NE,HOOKER
41.480166,-100.512463,NE,LOGAN
41.568548,-101.059489,NE,MCPHERSON
42.542734,-99.852364,NE,BROWN
42.219844,-103.073327,NE,BOX BUTTE
41.919117,-101.746919,NE,GRANT
42.730616,-102.471549,NE,SHERIDAN
42.774479,-103.138479,NE,DAWES
41.80602,-103.75796,NE,SCOTTS BLUFF
41.546441,-103.710045,NE,BANNER
42.631216,-103.782027,NE,SIOUX
29.984643,-90.161821,LA,JEFFERSON
29.841219,-90.430699,LA,SAINT CHARLES
29.956803,-89.987547,LA,SAINT BERNARD
29.620092,-89.771638,LA,PLAQUEMINES
30.033264,-90.575432,LA,ST JOHN THE BAPTIST
30.048935,-90.711904,LA,SAINT JAMES
29.958304,-90.077,LA,ORLEANS
29.640426,-90.599039,LA,LAFOURCHE
29.947562,-91.188549,LA,ASSUMPTION
29.688425,-91.220844,LA,SAINT MARY
29.543768,-90.607587,LA,TERREBONNE
30.159584,-90.967424,LA,ASCENSION
30.549037,-90.464466,LA,TANGIPAHOA
30.477483,-89.955328,LA,SAINT TAMMANY
30.915579,-89.882844,LA,WASHINGTON
30.657123,-90.651536,LA,SAINT HELENA
30.342352,-90.685853,LA,LIVINGSTON
30.232955,-92.066574,LA,LAFAYETTE
29.946603,-92.241595,LA,VERMILION
30.474902,-91.967292,LA,SAINT LANDRY
30.045066,-91.878675,LA,IBERIA
30.67837,-92.519207,LA,EVANGELINE
30.344615,-92.345888,LA,ACADIA
30.240316,-91.828827,LA,SAINT MARTIN
30.426249,-92.71368,LA,JEFFERSON DAVIS
30.233355,-93.214903,LA,CALCASIEU
29.791099,-93.437979,LA,CAMERON
30.651656,-93.299574,LA,BEAUREGARD
30.818176,-92.758262,LA,ALLEN
30.96842,-93.520348,LA,VERNON
30.51589,-91.080373,LA,EAST BATON ROUGE
30.362992,-91.263088,LA,WEST BATON ROUGE
30.97337,-91.538682,LA,WEST FELICIANA
30.829754,-91.694354,LA,POINTE COUPEE
30.261384,-91.36026,LA,IBERVILLE
30.842734,-90.960294,LA,EAST FELICIANA
32.376273,-92.970592,LA,BIENVILLE
32.137843,-93.090606,LA,NATCHITOCHES
32.68552,-93.033603,LA,CLAIBORNE
32.774283,-93.883624,LA,CADDO
32.725032,-93.63759,LA,BOSSIER
32.801138,-93.407704,LA,WEBSTER
32.023096,-93.264819,LA,RED RIVER
32.172214,-93.790471,LA,DE SOTO
31.794655,-93.534539,LA,SABINE
32.502833,-92.094583,LA,OUACHITA
32.409446,-91.732788,LA,RICHLAND
32.311261,-91.68543,LA,FRANKLIN
32.795041,-91.873723,LA,MOREHOUSE
32.837199,-92.471522,LA,UNION
32.29969,-92.44118,LA,JACKSON
32.585408,-92.611834,LA,LINCOLN
32.341594,-91.216458,LA,MADISON
32.718098,-91.499713,LA,WEST CARROLL
32.796407,-91.252622,LA,EAST CARROLL
31.175885,-92.431184,LA,RAPIDES
31.308416,-91.823219,LA,CONCORDIA
31.091942,-91.906093,LA,AVOYELLES
31.746835,-91.890463,LA,CATAHOULA
31.60603,-92.140733,LA,LA SALLE
32.038254,-91.242511,LA,TENSAS
31.775958,-92.795773,LA,WINN
31.518701,-92.480731,LA,GRANT
32.055505,-92.164903,LA,CALDWELL
34.208962,-91.985946,AR,JEFFERSON
33.608922,-91.207356,AR,DESHA
33.566349,-92.240352,AR,BRADLEY
33.180855,-91.806256,AR,ASHLEY
33.470414,-91.394712,AR,CHICOT
34.024648,-91.626178,AR,LINCOLN
33.590601,-91.732829,AR,DREW
33.866338,-92.276397,AR,CLEVELAND
33.594817,-92.851335,AR,OUACHITA
34.055486,-93.189406,AR,CLARK
33.70082,-93.294126,AR,NEVADA
33.266043,-92.597514,AR,UNION
34.101037,-92.516827,AR,DALLAS
33.112106,-93.203998,AR,COLUMBIA
33.516751,-92.582269,AR,CALHOUN
33.673559,-93.606807,AR,HEMPSTEAD
33.778125,-94.270165,AR,LITTLE RIVER
33.837053,-94.120289,AR,SEVIER
33.202695,-93.556966,AR,LAFAYETTE
34.136218,-94.044286,AR,HOWARD
33.441724,-94.023737,AR,MILLER
34.526841,-92.958697,AR,GARLAND
34.146678,-93.653733,AR,PIKE
34.276538,-93.11742,AR,HOT SPRING
34.537164,-94.0972,AR,POLK
34.392489,-93.683883,AR,MONTGOMERY
34.943809,-92.923191,AR,PERRY
34.694468,-92.425087,AR,PULASKI
34.38443,-91.392364,AR,ARKANSAS
35.502463,-91.081687,AR,JACKSON
35.207566,-91.372792,AR,WOODRUFF
34.980269,-91.979545,AR,LONOKE
35.331399,-91.520754,AR,WHITE
34.509071,-92.482828,AR,SALINE
35.404671,-92.4808,AR,VAN BUREN
34.785525,-91.573785,AR,PRAIRIE
34.883421,-91.194574,AR,MONROE
35.311464,-92.572763,AR,CONWAY
35.146446,-92.376466,AR,FAULKNER
35.632128,-92.157022,AR,CLEBURNE
35.91896,-92.127207,AR,STONE
34.152591,-92.304314,AR,GRANT
35.576231,-91.453861,AR,INDEPENDENCE
35.210811,-90.203849,AR,CRITTENDEN
35.852046,-89.972762,AR,MISSISSIPPI
34.719477,-90.89691,AR,LEE
34.546696,-90.767879,AR,PHILLIPS
35.357184,-90.677331,AR,CROSS
35.08844,-90.81081,AR,SAINT FRANCIS
35.596339,-90.340023,AR,POINSETT
35.835847,-90.623071,AR,CRAIGHEAD
35.952057,-91.030074,AR,LAWRENCE
36.128069,-90.691421,AR,GREENE
36.284433,-90.853751,AR,RANDOLPH
36.379467,-90.538667,AR,CLAY
36.285559,-91.355691,AR,SHARP
36.185457,-91.915187,AR,IZARD
36.374704,-91.804608,AR,FULTON
36.42957,-92.325688,AR,BAXTER
36.295086,-93.092861,AR,BOONE
36.431111,-93.699392,AR,CARROLL
36.318875,-92.629141,AR,MARION
35.924868,-93.232298,AR,NEWTON
35.916744,-92.681408,AR,SEARCY
35.706942,-92.843116,AR,POPE
35.974602,-94.190997,AR,WASHINGTON
36.397805,-94.043837,AR,BENTON
36.033601,-93.704255,AR,MADISON
35.43356,-93.752642,AR,FRANKLIN
35.030397,-93.303203,AR,YELL
35.130561,-93.749342,AR,LOGAN
35.473886,-93.516564,AR,JOHNSON
34.882558,-94.079724,AR,SCOTT
35.231245,-94.339412,AR,SEBASTIAN
35.479157,-94.193334,AR,CRAWFORD
35.203206,-98.357423,OK,CADDO
34.914788,-97.78122,OK,GRADY
35.674777,-97.499681,OK,OKLAHOMA
35.094914,-97.527291,OK,MCCLAIN
34.48532,-97.852223,OK,STEPHENS
35.547575,-98.151236,OK,CANADIAN
35.818432,-97.699679,OK,KINGFISHER
35.208566,-97.44451,OK,CLEVELAND
35.281428,-98.991373,OK,WASHITA
35.950214,-97.291688,OK,LOGAN
34.501771,-97.047346,OK,MURRAY
35.630034,-98.32054,OK,BLAINE
35.069516,-98.875945,OK,KIOWA
34.836481,-97.51668,OK,GARVIN
36.288043,-97.029796,OK,NOBLE
35.538228,-98.703175,OK,CUSTER
30.326374,-97.771258,TX,TRAVIS
34.156627,-97.179214,OK,CARTER
33.925982,-97.310324,OK,LOVE
34.310191,-96.670349,OK,JOHNSTON
33.974518,-96.698204,OK,MARSHALL
33.971979,-96.457371,OK,BRYAN
34.200318,-97.810259,OK,JEFFERSON
34.635378,-98.448452,OK,COMANCHE
34.663039,-99.280343,OK,JACKSON
34.242236,-99.076314,OK,TILLMAN
34.284738,-98.40044,OK,COTTON
34.768632,-99.833341,OK,HARMON
34.950884,-99.394148,OK,GREER
35.26946,-99.680146,OK,BECKHAM
35.608071,-99.672542,OK,ROGER MILLS
35.988409,-99.007165,OK,DEWEY
36.402681,-97.843091,OK,GARFIELD
36.51176,-98.449895,OK,ALFALFA
36.826594,-98.640045,OK,WOODS
36.246582,-98.185445,OK,MAJOR
36.79613,-97.787099,OK,GRANT
36.438017,-99.442977,OK,WOODWARD
36.204191,-99.818311,OK,ELLIS
36.791802,-99.753511,OK,HARPER
36.750783,-100.478393,OK,BEAVER
36.755,-101.077969,OK,TEXAS
36.742042,-102.510484,OK,CIMARRON
36.490056,-96.061608,OK,OSAGE
36.759485,-95.970182,OK,WASHINGTON
35.93345,-95.877617,OK,TULSA
35.835606,-96.303922,OK,CREEK
36.005673,-95.654486,OK,WAGONER
36.212092,-95.72584,OK,ROGERS
36.263766,-96.443319,OK,PAWNEE
36.029294,-96.855949,OK,PAYNE
35.708886,-96.766992,OK,LINCOLN
36.777208,-95.641981,OK,NOWATA
36.723649,-95.197639,OK,CRAIG
36.43736,-95.26975,OK,MAYES
36.82215,-94.916222,OK,OTTAWA
36.265655,-94.694674,OK,DELAWARE
35.70582,-95.50025,OK,MUSKOGEE
35.737125,-96.026538,OK,OKMULGEE
35.157132,-95.621536,OK,PITTSBURG
35.492196,-95.517816,OK,MCINTOSH
35.8093,-95.076549,OK,CHEROKEE
35.532577,-95.109916,OK,SEQUOYAH
35.258196,-95.134492,OK,HASKELL
35.900019,-94.640218,OK,ADAIR
34.418801,-95.358406,OK,PUSHMATAHA
34.358254,-96.0825,OK,ATOKA
35.028521,-96.235928,OK,HUGHES
34.592949,-96.303069,OK,COAL
34.869457,-95.221099,OK,LATIMER
35.025939,-94.618339,OK,LE FLORE
36.736868,-97.18908,OK,KAY
34.061674,-94.808868,OK,MCCURTAIN
34.028048,-95.869986,OK,CHOCTAW
35.295843,-96.960092,OK,POTTAWATOMIE
35.162228,-96.609139,OK,SEMINOLE
34.748961,-96.685325,OK,PONTOTOC
35.513491,-96.495334,OK,OKFUSKEE
32.767268,-96.777626,TX,DALLAS
33.208033,-96.646773,TX,COLLIN
33.007436,-96.895893,TX,DENTON
33.76672,-96.546662,TX,GRAYSON
32.886,-96.409502,TX,ROCKWALL
32.211518,-96.736746,TX,ELLIS
32.036797,-96.666279,TX,NAVARRO
32.611471,-95.900705,TX,VAN ZANDT
32.661312,-96.444347,TX,KAUFMAN
32.289838,-95.791559,TX,HENDERSON
33.076823,-96.219803,TX,HUNT
32.815881,-95.705636,TX,WOOD
33.65973,-95.582906,TX,LAMAR
33.639683,-95.021683,TX,RED RIVER
33.416579,-96.213438,TX,FANNIN
33.356865,-95.584162,TX,DELTA
33.168606,-95.585464,TX,HOPKINS
32.834006,-95.724069,TX,RAINS
32.989797,-94.936022,TX,CAMP
33.22101,-94.984645,TX,TITUS
33.15396,-95.217812,TX,FRANKLIN
33.411321,-94.177354,TX,BOWIE
33.08447,-94.242023,TX,CASS
32.795866,-94.28917,TX,MARION
33.164839,-94.686156,TX,MORRIS
32.517846,-94.730285,TX,GREGG
32.233362,-94.456952,TX,PANOLA
32.769819,-94.703213,TX,UPSHUR
32.386275,-94.210541,TX,HARRISON
32.213061,-94.783436,TX,RUSK
32.288029,-95.200403,TX,SMITH
31.873255,-95.228829,TX,CHEROKEE
31.714047,-94.841773,TX,NACOGDOCHES
31.992987,-95.499133,TX,ANDERSON
31.412142,-95.990369,TX,LEON
31.105786,-95.138794,TX,TRINITY
31.320814,-95.392816,TX,HOUSTON
31.595644,-96.075096,TX,FREESTONE
31.009503,-95.772458,TX,MADISON
31.276467,-94.508447,TX,ANGELINA
30.714636,-93.709628,TX,NEWTON
31.418078,-94.182373,TX,SAN AUGUSTINE
31.373062,-93.821948,TX,SABINE
30.817866,-94.869052,TX,POLK
31.780781,-94.235334,TX,SHELBY
30.766328,-94.463387,TX,TYLER
30.867257,-93.997666,TX,JASPER
32.771419,-97.291484,TX,TARRANT
32.681918,-97.779522,TX,PARKER
32.421034,-97.196279,TX,JOHNSON
33.111268,-97.638617,TX,WISE
32.473973,-97.67747,TX,HOOD
32.210812,-97.792155,TX,SOMERVELL
32.176705,-97.20549,TX,HILL
32.800128,-98.24943,TX,PALO PINTO
33.634364,-98.015081,TX,CLAY
33.530011,-97.856849,TX,MONTAGUE
33.490924,-97.313913,TX,COOKE
33.959758,-98.48283,TX,WICHITA
33.556215,-98.624934,TX,ARCHER
33.514168,-99.572744,TX,KNOX
34.118913,-99.033787,TX,WILBARGER
33.1934,-98.742126,TX,YOUNG
33.620131,-99.263681,TX,BAYLOR
33.322098,-99.674393,TX,HASKELL
32.321348,-98.108828,TX,ERATH
32.769037,-98.84154,TX,STEPHENS
33.161547,-98.387427,TX,JACK
32.768222,-99.210207,TX,SHACKELFORD
31.801502,-98.827637,TX,BROWN
32.228414,-98.819663,TX,EASTLAND
31.717077,-98.115083,TX,HAMILTON
31.979672,-98.513844,TX,COMANCHE
32.16742,-99.221055,TX,CALLAHAN
33.158707,-99.145361,TX,THROCKMORTON
31.068306,-97.3047,TX,BELL
30.868537,-97.055021,TX,MILAM
31.202919,-97.930051,TX,CORYELL
31.308813,-97.277397,TX,MCLENNAN
30.807586,-97.78119,TX,WILLIAMSON
31.107716,-97.957926,TX,LAMPASAS
31.103376,-96.998652,TX,FALLS
31.165947,-96.675985,TX,ROBERTSON
31.791801,-97.520315,TX,BOSQUE
31.695145,-96.586919,TX,LIMESTONE
30.720372,-99.100089,TX,MASON
31.770615,-99.911547,TX,RUNNELS
31.150939,-99.337237,TX,MCCULLOCH
31.745879,-99.458967,TX,COLEMAN
30.70395,-98.657239,TX,LLANO
30.965073,-98.710661,TX,SAN SABA
31.174061,-99.876368,TX,CONCHO
30.931395,-99.827483,TX,MENARD
31.447214,-98.458794,TX,MILLS
30.49687,-99.776055,TX,KIMBLE
29.956952,-100.227509,TX,EDWARDS
31.349348,-100.494912,TX,TOM GREEN
31.143346,-101.126017,TX,IRION
31.417011,-101.5423,TX,REAGAN
31.854544,-100.343161,TX,COKE
30.912773,-100.676722,TX,SCHLEICHER
30.798496,-101.498604,TX,CROCKETT
30.579386,-100.671422,TX,SUTTON
31.882997,-101.030277,TX,STERLING
29.813142,-95.309789,TX,HARRIS
30.310041,-95.51232,TX,MONTGOMERY
30.846986,-95.597029,TX,WALKER
30.343114,-94.978471,TX,LIBERTY
30.588554,-95.111278,TX,SAN JACINTO
30.288721,-95.856892,TX,GRIMES
